Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor,Revenue_int
2,16.920774378374436,0,0.0,125,4432.409267524183,0.005583901373142665,0.019552142674365013,12.906881797120928,0.0,2,2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4,67.75837166319246,2,105.79884265507792,50,1410.0926320120066,0.0019518348912572797,0.01608490804757742,43.29189452061831,0.27228098434795206,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
2,28.0,0,0.0,7,115.6666667,0.0,0.02,0.0,1.0,1,1,1,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,105.58470073887563,0,0.0,37,1338.9370219880684,0.00393013873854536,0.012306162122437177,10.397446354707428,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,448.5,4,52.0,81,2537.807082,0.013793103,0.028674678,0.0,0.0,3,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,10.372797352473913,0,8.135305208481991,33,823.0528435300232,0.005280378738604421,0.027803194977274175,9.268331786256248,0.0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,8,72.0,0.025,0.05,0.0,0.4,2,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,10,172.5,0.01,0.043333333,0.0,0.0,2,2,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,5,74.0,0.0,0.04,0.0,0.0,2,2,1,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14,173.55,0,0.0,164,4155.746883,0.002514286,0.01343784,13.76473644,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.13002494905531314,0,0.0,9,638.7616209278154,0.0,0.025090295110734243,80.43735246648818,0.0,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,74.1489977535102,0,0.0,35,1240.9300401959988,0.0,0.008489453634503437,138.29921427677667,0.0,2,2,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,1284.3375,3,303.625,96,2478.070833,0.007355769,0.018144023,0.0,0.0,1,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
9,273.6084623069229,0,5.827752133744175,19,718.5122881321901,0.0,0.01832463068694319,0.655161785431449,0.0,2,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,133.47799954802665,1,63.701489588063005,66,1222.3979867542014,0.014371730481276549,0.025757932086703874,6.155807614405316,0.0,2,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,16.0,0,0.0,24,1004.383333,0.0,0.023076923,0.0,0.0,2,2,4,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4,598.375,0,0.0,126,4446.303175,0.001538462,0.015567766,3.333835543,0.0,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,23,209.8333333,0.002173913,0.030434783,0.0,0.0,2,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,111.06195094344957,0,0.0,28,1906.944851796015,0.021417290414596654,0.03367961318831861,12.736506632745465,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,27,1142.5290215521875,0.0054832802551767834,0.009584991985338631,80.08677558136796,0.0,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,53.5,1,18.0,42,2553.858333,0.0,0.022101449,0.0,0.0,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,14.0,0,0.0,13,288.0,0.0125,0.0375,0.0,0.0,1,1,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,5.618025717721377,0,0.0,5,129.6673723841137,0.0,0.00952381,13.630709095822908,0.0,2,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,5,720.5,0.16,0.18,0.0,0.0,3,2,2,13,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,7,486.5,0.0,0.028571429,0.0,0.0,2,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,2,43.0,25,1053.080952,0.0,0.019786325,6.783,0.0,2,4,5,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,70.4,0,0.0,9,144.0666667,0.0,0.0,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,20.2,6,226.0,76,1308.573395,0.032611502,0.054407935,0.0,0.0,3,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3,24.386893094086567,0,6.6510147048553065,13,198.5839246961923,0.0,0.014622619848968645,40.256458299987884,0.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7,190.4375,0,0.0,60,1967.780163,0.003809524,0.0154654,2.627347196,0.0,3,2,8,10,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
10,410.6445364126924,0,24.083351761263486,55,979.2483610617064,0.0019579059585512117,0.011781417874877015,19.52588688515096,0.0,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,80.25797900075409,0,0.0,5,77.85595808521428,0.008479070862880283,0.033333333,0.0,0.0,1,1,7,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
3,87.83333333,0,0.0,27,798.3333333,0.0,0.012643678,22.9160357,0.8,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4,296.3495622971059,0,2.588760342119812,73,4873.082422417531,0.001764580588590915,0.011962699365797124,7.912788472294511,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,79.35118647107183,0,0.0,3,53.63730664523543,0.004175714809423367,0.033333333,12.921740189251235,0.0,2,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7,122.96590432360196,6,232.35741664762818,128,6215.799067606251,0.0024537854792182146,0.015397869840529262,20.21500407239843,0.0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,333.54,0,0.0,12,568.1,0.0,0.0125,19.63031016,0.0,2,4,5,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0.0,0,0.0,32,787.2463892753464,0.0,0.006365346461474294,60.689772859263485,0.0,2,2,1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,1,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,10.857892002236206,0,0.0,11,250.04647202328098,0.0,0.013012814117339028,61.655202641423585,0.0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,174.89490196189394,1,17.121481218251645,39,827.7088627390599,0.0003808582490928738,0.015126458675046979,10.786606029574177,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,14,340.0,0.0,0.015384615,23.388,0.0,2,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0.0,0,0.0,6,364.5,0.077777778,0.072222222,0.0,0.6,3,2,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,2,101.7,42,1892.198319,0.0,0.004545455,153.5776975,0.0,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1,38.5,0,0.0,6,197.75,0.0,0.04,0.0,0.0,1,1,2,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,12,1653.6,0.016666667,0.027777778,0.0,0.0,3,2,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,206.6,0,0.0,6,282.8,0.025,0.025,0.0,0.0,3,2,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.0,0,0.0,10,250.8,0.0,0.01,0.0,0.0,2,2,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,9,976.4893112640642,0.0,0.01115952984988021,80.74589565840797,0.0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,56.37305792241931,0,0.0,5,307.83738787899676,0.0,0.030952616465690308,1.556368421800443,0.0,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,129.9048118502089,0,20.894068435151656,8,314.8545697329748,0.0,0.018159953258659833,0.1808624531899845,0.0,1,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,75.75,0,0.0,71,3534.298611,0.00890411,0.023832104,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,95.6,0,0.0,10,337.1,0.008333333,0.029166667,0.0,0.0,1,1,9,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,13,151.0,0.007692308,0.023076923,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,23,1669.0,0.0,0.017391304,0.0,0.0,2,4,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,8,426.6666667,0.0,0.0125,0.0,0.0,2,4,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,23,760.25,0.0,0.009090909,0.0,0.0,2,2,7,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4,15.0,1,17.0,17,490.0,0.0,0.027272727,15.66445171,0.0,2,2,4,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0,1.3535202000476776,1,40.28427016847034,21,410.21110428609796,0.002178704542527405,0.007305841833494843,33.173609360648236,0.0,2,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6,91.88888889,0,0.0,25,437.2222222,0.028571429,0.035,0.0,0.0,3,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,158.24175174169113,1,14.827834494460763,33,2193.524317427188,0.0,0.024184260336891205,0.5424430756273728,0.0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,12.614398545635822,4,156.4674516907827,328,11210.812947721259,0.0079643256795137,0.02266853187870234,0.0800813811656298,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,2,4,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12,765.6666667,0,0.0,7,634.1666667,0.015384615,0.015384615,0.0,0.0,1,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,15.439734794634395,3,269.5327563434117,21,517.5187919713126,0.014161683702314212,0.03170262207840492,29.344261973399913,0.0,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
5,196.84852859775305,0,0.0,134,4538.493757385912,0.0008624696461181319,0.007603630546724355,3.8666647470054527,0.0,2,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,40.84160722612126,0,66.04255144862364,58,2576.7672185999686,0.0,0.006683617946533478,20.496764173839924,0.0,3,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,9,1397.666667,0.022222222,0.027777778,0.0,0.0,3,2,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4,32.1,1,75.0,88,3827.753571,0.0,0.007269504,0.255191489,0.0,2,2,7,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3,35.842349972462195,3,201.06110935982082,17,344.24618799259906,0.0029018280593630925,0.031863740961090695,1.6911684813018406,0.0,1,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2,78.0,0,0.0,15,269.75,0.0,0.013333333,22.738,0.0,3,2,4,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,61.565669730451845,0,0.0,11,580.250878444511,0.0,0.004538245324615378,37.551833654065405,0.0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,8,557.447807255635,0.0,0.02647083567385008,54.7822512956491,0.0,1,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,56.574141924689364,0,0.0,38,1926.4434518447301,0.010732371187649112,0.01702622172075599,39.73573881237108,0.0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,252.0,1,56.5,42,947.357702,0.004347826,0.017294686,0.0,0.0,1,1,7,8,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,9.0,0,0.0,38,1147.696667,0.0,0.027642276,3.673829068,0.0,2,2,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4,69.73106678599441,0,0.0,51,1421.2939577077277,0.004241296318105826,0.01765058828410129,15.007324364310119,0.0,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,2,53.0,0.0,0.1,0.0,0.0,4,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,96.0,2,18.0,53,2130.025,0.0,0.010061728,0.0,0.0,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,35,2352.166667,0.0,0.006060606,0.0,0.0,2,2,6,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,114.35220952507585,1,27.557012917481973,186,7641.622076957378,0.01025816042259296,0.02256613248242514,2.632125443142642,0.0,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,4,69.0,0.0,0.05,0.0,0.0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,55,1165.623254,0.013207547,0.018742138,0.0,0.0,3,2,1,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
5,242.125,3,176.0,10,225.8333333,0.0,0.024509804,0.0,0.0,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8,141.08024312411675,1,50.12189531738016,236,10010.987983031839,0.006693780111109712,0.020324300823921743,2.5925920816002925,0.0,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2,67.5,0,0.0,10,268.0,0.0,0.018181818,59.51850423,0.0,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0.0,0,0.0,11,751.5,0.018181818,0.024242424,0.0,0.0,2,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4,103.0,1,41.0,16,515.0,0.0,0.010526316,0.0,0.0,3,2,3,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,94.98709015839779,0,0.0,20,813.9930623011154,0.006182913619621775,0.03571946982023302,19.93646138968024,0.0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,38.57777778,2,9.0,7,584.3777778,0.0,0.064351852,0.0,0.0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
0,0.0,1,19.0,10,852.0,0.0,0.009090909,0.0,0.0,2,2,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2,82.6,6,316.0,34,1446.733333,0.0,0.002439024,0.0,0.0,4,1,4,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,4.0,0,0.0,18,143.85,0.0,0.034117647,0.0,0.0,2,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,11.67814345592683,0,3.5263413563639325,133,4093.9559071207045,0.00654429365959875,0.019611754953267075,38.87009702155461,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1,13.0,0,0.0,28,611.94,0.0,0.006896552,0.0,0.0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4,234.3,0,0.0,2,11.1,0.0,0.04,0.0,0.0,1,1,8,5,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,551.4803653283433,0,0.0,35,2479.1168685669154,0.005010414395609432,0.011919633652180666,42.000769251039856,0.0,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,60,2708.885640009881,0.0003710920993663632,0.006996548476572143,0.0,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,33.955145516203714,0,2.5792117051820886,25,1278.193489101599,0.0,0.006341519382792854,55.99817235796575,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,43.54203817674729,1,4.182383155979571,13,686.2788528144721,0.002998124171122092,0.02394068683795849,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12.83333333,3,77.0,31,2372.333333,0.0,0.012941176,10.32166068,0.0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,2,64.5,0.0,0.05,0.0,0.0,3,2,8,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,10.0,1,57.0,99,6266.208586,0.0,0.010869841,8.926598571,0.0,2,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,4.0840787261765215,0,0.0,22,1010.9166161557189,0.006926969858535341,0.01722921222283315,30.327403529809736,0.0,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,24,612.2083333,0.016666667,0.026388889,0.0,0.0,3,2,3,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,7.608367835495018,1,8.882136210449275,20,955.1520891098922,0.021761721080751452,0.028205531144139543,23.504954330003606,0.455513351315308,2,2,4,11,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0.0,0,0.0,21,1041.733333,0.0,0.053333333,0.0,0.0,3,2,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,37,698.5416667,0.003809524,0.015238095,0.0,0.0,2,2,6,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,89.40026653401773,0,0.0,29,1368.3566457849872,0.0,0.01732599889085564,6.350689220457977,0.0,3,1,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,141.9166667,2,1060.75,136,8777.613879,0.007159986,0.016360941,21.3825758,0.0,3,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4,43.5,0,0.0,39,930.3,0.001190476,0.010997732,0.0,0.0,4,5,1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,53.0,5,9.5,218,8205.68794,0.02357037,0.039663918,1.18073661,0.0,1,1,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,12,1484.0,0.0,0.016666667,0.0,0.0,2,2,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,6.348561484774805,0,0.0,140,4484.545552165437,0.00407728668974945,0.014316856084450998,11.271986731939473,0.0,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,2,73.0,0.05,0.15,0.0,0.0,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,2,1368.0,26,650.8083333,0.0,0.014285714,0.0,0.0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
10,172.3277778,0,0.0,20,902.9738095,0.0,0.009876543,0.0,0.0,4,2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,28,1250.125,0.0,0.022857143,0.0,0.0,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,166.3333333,1,0.0,38,1869.45119,0.004545455,0.010037879,0.0,0.0,2,4,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4,92.41914649788944,0,16.58279511954771,22,901.5797355469298,0.0,0.015373724146482902,23.4694327559049,0.0,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,82.32035995563054,0,0.0,5,75.56102378824495,0.010704461674051176,0.033333333,0.0,0.0,1,1,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4,98.79671784422537,1,103.62394188556607,39,2014.254618553232,0.01808785351727692,0.023818073892598036,9.631617609577775,0.0,1,1,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
7,159.3333333,0,0.0,24,520.6666667,0.0,0.006666667,0.0,0.0,2,10,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.0,0,0.0,4,741.4,0.05,0.075,0.0,0.0,2,2,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,61.76731450572634,0,2.946487699631959,21,587.9591010218294,0.001534628948839818,0.009344985400348836,1.011842291601737,0.0,1,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,2.6877540016233414,0,0.0,20,470.84206750905173,0.0,0.005906974851431204,26.742168895684653,0.0,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,22,494.6333333,0.0,0.004545455,42.29306752,0.0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,0.0,0,0.0,4,270.0,0.0,0.016666667,0.0,0.8,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
7,234.4333333,0,0.0,85,6743.39876,0.013768116,0.033907028,0.0,0.0,2,2,8,13,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0.0,0,0.0,10,447.4182539231488,0.0,0.018424178553579505,17.273035970554798,0.0,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,29,873.75,0.0,0.031034483,0.0,0.0,2,2,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,14,927.2777778,0.0,0.014285714,0.0,0.0,2,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,4,54.5,0.1,0.15,0.0,0.0,2,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2,35.3,0,0.0,2,20.1,0.0,0.0,40.27815244,0.0,2,2,1,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
3,82.53333333,1,0.0,19,668.7,0.022727273,0.032424242,11.5952257,0.0,1,1,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.0,0,0.0,74,3237.114166,0.002702703,0.009113578,0.0,0.0,4,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3,77.6,0,0.0,3,8.0,0.033333333,0.066666667,0.0,0.0,2,2,6,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0.0,2,48.5,59,2195.283333,0.009836066,0.030601093,0.0,0.0,2,2,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,2.4587719914084722,0,0.0,53,2045.4236287957638,0.004373860297713176,0.020961305404050907,1.4119517782356263,0.0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0.0,0,0.0,3,18.0,0.0,0.066666667,0.0,0.2,2,2,2,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9,406.4166667,0,0.0,21,352.4166667,0.026923077,0.051538462,0.0,0.0,3,2,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2,42.75076660201655,2,19.202286721469388,78,4387.863411708102,0.016538068409222284,0.025473257528645776,0.0,0.0,1,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
5,120.83083745088904,0,0.0,32,1566.8879346085025,0.000792694112424635,0.00828145965350511,25.888890777233684,0.0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,9,87.5,0.0,0.033333333,0.0,0.0,2,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,12,127.0,0.016666667,0.041666667,0.0,0.0,2,2,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,37,565.38,0.024324324,0.054954955,0.0,0.0,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,11.0,0,0.0,12,347.0,0.0,0.023076923,9.960923077,0.0,1,1,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
5,91.5,0,0.0,106,2980.889179,0.001851852,0.010139398,1.912422222,0.0,4,2,3,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,56.868194499537886,0,0.0,50,2104.77094380708,0.0,0.013397287765228635,44.57632476355079,0.0,2,2,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
3,645.377072942685,0,106.52406107082658,7,280.7963893582661,0.0,0.00968844875674433,25.499929692066722,0.0,2,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,337.0,4,693.0,261,14150.54613,0.00598336,0.026011023,0.951933747,0.0,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,7,385.44999169221614,0.013406850423004012,0.026017742917852436,50.36895476062384,0.0,2,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
0,0.0,0,0.0,12,310.41135374821505,0.011675084163671152,0.01825419221337296,11.750389645389001,0.0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,101.91122136119267,1,29.711719219978157,162,6504.044914712623,0.005360615539034307,0.014528972476766187,38.75473861151247,0.0,1,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
0,0.0,0,0.0,14,433.8333333,0.039285714,0.092857143,0.0,0.0,2,4,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0.0,0,0.0,8,228.0,0.0,0.028571429,0.0,0.0,4,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,17.0,0,0.0,11,440.0,0.0,0.018181818,54.53454545,0.0,2,4,8,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,0.0,0,0.0,15,291.1878754755428,0.0,0.004687479156421773,55.37116985175867,0.0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,0,0.0,24,445.9,0.058333333,0.079166667,0.0,0.0,2,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,49.96507909172573,1,26.347180267049694,193,8320.078367188951,0.004709628413142208,0.018285945174745334,3.579315186902723,0.0,1,4,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
3,41.5,0,0.0,5,68.75,0.0,0.0375,0.0,0.0,1,2,1,8,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,16.628292720089256,1,48.95701787008714,79,2407.681109919796,8.920544021166524e-05,0.006799941323412974,15.665696610159968,0.0,2,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1,89.0,0,0.0,17,1175.5,0.0,0.0125,9.74025,0.0,1,1,3,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
